Time,Sell Price
2020-06-02 05:57:18.600605,10092.62
2020-06-02 05:57:19.571140,10092.68
2020-06-02 05:57:20.440730,10092.58
2020-06-02 05:57:21.215113,10092.58
2020-06-02 05:57:22.011976,10092.79
2020-06-02 05:57:22.838182,10092.79
2020-06-02 05:57:23.904406,10091.88
2020-06-02 05:57:24.800131,10089.55
2020-06-02 05:57:25.595088,10089.55
2020-06-02 05:57:26.497758,10088.93
2020-06-02 05:57:27.338570,10087.23
2020-06-02 05:57:28.223709,10087.35
2020-06-02 05:57:29.211699,10086.69
2020-06-02 05:57:29.999499,10086.69
2020-06-02 05:57:30.847083,10086.93
2020-06-02 05:57:31.683400,10086.99
2020-06-02 05:57:32.538276,10087.39
2020-06-02 05:57:33.334668,10087.39
2020-06-02 05:57:34.220010,10087.3
2020-06-02 05:57:35.115481,10086.26
2020-06-02 05:57:36.090082,10087.45
2020-06-02 05:57:37.032972,10087.65
2020-06-02 05:57:37.940208,10087.66
2020-06-02 05:57:38.793651,10087.66
2020-06-02 05:57:39.629371,10088.0
2020-06-02 05:57:40.595840,10088.14
2020-06-02 05:57:41.616950,10087.88
2020-06-02 05:57:42.508108,10087.77
2020-06-02 05:57:43.414616,10087.85
2020-06-02 05:57:44.254429,10087.85
2020-06-02 05:57:45.063576,10088.29
2020-06-02 05:57:45.934615,10089.58
2020-06-02 05:57:46.821083,10090.19
2020-06-02 05:57:47.618499,10090.19
2020-06-02 05:57:48.519930,10093.2
2020-06-02 05:57:49.437417,10092.51
2020-06-02 05:57:50.393760,10092.23
2020-06-02 05:57:51.343275,10092.38
2020-06-02 05:57:52.212827,10092.0
2020-06-02 05:57:53.014067,10092.0
2020-06-02 05:57:53.933833,10091.99
2020-06-02 05:57:54.826873,10092.48
2020-06-02 05:57:55.772929,10092.35
2020-06-02 05:57:56.711403,10092.4
2020-06-02 05:57:57.505013,10092.4
2020-06-02 05:57:58.314285,10092.37
2020-06-02 05:57:59.281627,10092.4
2020-06-02 05:58:00.113375,10092.12
2020-06-02 05:58:01.070090,10091.47
2020-06-02 05:58:01.972620,10091.67
2020-06-02 05:58:02.753879,10091.67
2020-06-02 05:58:03.607699,10092.02
2020-06-02 05:58:04.591892,10091.71
2020-06-02 05:58:05.480324,10091.27
2020-06-02 05:58:06.384444,10091.27
2020-06-02 05:58:07.182955,10091.27
2020-06-02 05:58:08.084715,10091.1
2020-06-02 05:58:08.956120,10090.96
2020-06-02 05:58:09.941699,10091.03
2020-06-02 05:58:10.827363,10090.98
2020-06-02 05:58:11.746301,10090.98
2020-06-02 05:58:12.544815,10091.05
2020-06-02 05:58:13.347010,10091.06
2020-06-02 05:58:14.268586,10090.72
2020-06-02 05:58:15.253479,10090.72
2020-06-02 05:58:16.055485,10090.72
2020-06-02 05:58:16.860011,10091.22
2020-06-02 05:58:17.640941,10091.22
2020-06-02 05:58:18.466787,10091.22
2020-06-02 05:58:19.278455,10091.22
2020-06-02 05:58:20.137474,10091.22
2020-06-02 05:58:20.931183,10091.22
2020-06-02 05:58:21.788114,10091.22
2020-06-02 05:58:22.604162,10091.22
2020-06-02 05:58:23.387718,10091.22
2020-06-02 05:58:24.178217,10091.22
2020-06-02 05:58:24.957285,10091.22
2020-06-02 05:58:25.827079,10091.21
2020-06-02 05:58:26.663391,10091.21
2020-06-02 05:58:27.490156,10091.17
2020-06-02 05:58:28.344888,10091.12
2020-06-02 05:58:29.230511,10090.4
2020-06-02 05:58:30.016542,10090.4
2020-06-02 05:58:30.861437,10090.67
2020-06-02 05:58:31.693705,10090.66
2020-06-02 05:58:32.674380,10090.16
2020-06-02 05:58:33.564790,10090.16
2020-06-02 05:58:34.361230,10090.16
2020-06-02 05:58:35.182826,10090.16
2020-06-02 05:58:36.092569,10091.7
2020-06-02 05:58:37.064022,10092.46
2020-06-02 05:58:37.929458,10092.46
2020-06-02 05:58:38.707588,10092.46
2020-06-02 05:58:39.534591,10092.46
2020-06-02 05:58:40.354928,10092.37
2020-06-02 05:58:41.203673,10092.37
2020-06-02 05:58:42.064905,10092.37
2020-06-02 05:58:42.879943,10092.51
2020-06-02 05:58:43.709147,10092.37
2020-06-02 05:58:44.553692,10092.37
2020-06-02 05:58:45.371247,10092.37
2020-06-02 05:58:46.156319,10092.37
2020-06-02 05:58:46.954809,10092.37
2020-06-02 05:58:47.760260,10092.37
2020-06-02 05:58:48.575236,10092.37
2020-06-02 05:58:49.343936,10092.23
2020-06-02 05:58:50.189138,10092.23
2020-06-02 05:58:51.036290,10092.23
2020-06-02 05:58:51.947819,10092.54
2020-06-02 05:58:52.769064,10092.54
2020-06-02 05:58:53.578122,10092.59
2020-06-02 05:58:54.386251,10092.62
2020-06-02 05:58:55.334194,10092.48
2020-06-02 05:58:56.218464,10092.48
2020-06-02 05:58:57.090781,10092.47
2020-06-02 05:58:57.911957,10092.47
2020-06-02 05:58:58.767052,10092.48
2020-06-02 05:58:59.673367,10092.19
2020-06-02 05:59:00.613522,10091.95
2020-06-02 05:59:01.405087,10091.95
2020-06-02 05:59:02.221615,10092.0
2020-06-02 05:59:03.024871,10092.0
2020-06-02 05:59:03.899650,10091.49
2020-06-02 05:59:04.683429,10091.49
2020-06-02 05:59:05.637091,10091.16
2020-06-02 05:59:06.477776,10091.15
2020-06-02 05:59:07.391342,10091.9
2020-06-02 05:59:08.300923,10090.8
2020-06-02 05:59:09.083146,10090.8
2020-06-02 05:59:09.919328,10090.76
2020-06-02 05:59:10.793647,10091.05
2020-06-02 05:59:11.625453,10091.05
2020-06-02 05:59:12.415045,10091.05
2020-06-02 05:59:13.265821,10090.69
2020-06-02 05:59:14.117869,10090.65
2020-06-02 05:59:15.071531,10090.59
2020-06-02 05:59:15.991392,10090.49
