Time,Buy Price
2020-06-02 05:57:18.414654,10107.56
2020-06-02 05:57:19.338669,10106.88
2020-06-02 05:57:20.215704,10106.88
2020-06-02 05:57:21.082817,10107.2
2020-06-02 05:57:21.857567,10105.18
2020-06-02 05:57:22.664537,10105.08
2020-06-02 05:57:23.526027,10105.08
2020-06-02 05:57:24.545347,10107.53
2020-06-02 05:57:25.442476,10105.08
2020-06-02 05:57:26.352443,10104.6
2020-06-02 05:57:27.187638,10103.87
2020-06-02 05:57:28.056502,10103.8
2020-06-02 05:57:28.922010,10103.8
2020-06-02 05:57:29.857303,10103.28
2020-06-02 05:57:30.665397,10103.49
2020-06-02 05:57:31.500916,10103.33
2020-06-02 05:57:32.338356,10103.33
2020-06-02 05:57:33.178253,10103.59
2020-06-02 05:57:34.056986,10103.45
2020-06-02 05:57:34.909784,10105.23
2020-06-02 05:57:35.877212,10103.37
2020-06-02 05:57:36.833190,10103.47
2020-06-02 05:57:37.678469,10103.47
2020-06-02 05:57:38.615325,10103.43
2020-06-02 05:57:39.463370,10098.75
2020-06-02 05:57:40.413853,10103.76
2020-06-02 05:57:41.341976,10103.38
2020-06-02 05:57:42.324438,10103.37
2020-06-02 05:57:43.177355,10103.37
2020-06-02 05:57:44.072509,10103.31
2020-06-02 05:57:44.914351,10103.7
2020-06-02 05:57:45.753751,10104.73
2020-06-02 05:57:46.596646,10104.73
2020-06-02 05:57:47.477197,10105.23
2020-06-02 05:57:48.333522,10105.42
2020-06-02 05:57:49.205755,10107.16
2020-06-02 05:57:50.179439,10109.13
2020-06-02 05:57:51.129264,10106.87
2020-06-02 05:57:51.977211,10106.87
2020-06-02 05:57:52.864449,10106.88
2020-06-02 05:57:53.705271,10106.62
2020-06-02 05:57:54.647265,10107.05
2020-06-02 05:57:55.560939,10106.64
2020-06-02 05:57:56.531638,10106.64
2020-06-02 05:57:57.356318,10106.64
2020-06-02 05:57:58.166683,10106.72
2020-06-02 05:57:59.068148,10106.38
2020-06-02 05:57:59.938203,10106.14
2020-06-02 05:58:00.779073,10106.14
2020-06-02 05:58:01.707356,10103.59
2020-06-02 05:58:02.617224,10103.59
2020-06-02 05:58:03.435435,10104.15
2020-06-02 05:58:04.376416,10103.83
2020-06-02 05:58:05.300533,10103.35
2020-06-02 05:58:06.177355,10103.35
2020-06-02 05:58:07.031333,10103.4
2020-06-02 05:58:07.873382,10103.2
2020-06-02 05:58:08.775618,10103.09
2020-06-02 05:58:09.690974,10103.15
2020-06-02 05:58:10.659838,10103.15
2020-06-02 05:58:11.492507,10103.11
2020-06-02 05:58:12.396365,10103.18
2020-06-02 05:58:13.182266,10103.18
2020-06-02 05:58:14.064577,10105.42
2020-06-02 05:58:14.978829,10105.42
2020-06-02 05:58:15.899148,10103.35
2020-06-02 05:58:16.718423,10103.35
2020-06-02 05:58:17.493881,10103.35
2020-06-02 05:58:18.314212,10103.35
2020-06-02 05:58:19.107765,10103.35
2020-06-02 05:58:19.932372,10103.35
